Order_ID;Order_Date;Cust_Type;Region;Product;Category;Item;Brand;Qty;Sales;Cost;Profit
NZ-ORD-1376;07/10/2026;New;Auckland;Product-28;Clothing;Jacket;New Balance;2;45.72;16.47;29.25
NZ-ORD-1377;08/10/2026;Returning;Auckland;Product-29;Clothing;T-Shirt;Converse;5;822.36;440.7;381.66
NZ-ORD-1378;09/10/2026;Returning;Dunedin;Product-8;Home Decor;Curtain;IKEA;7;1551.33;1196.98;354.35
NZ-ORD-1379;10/10/2026;New;Wellington;Product-27;Home Decor;Vase;IKEA;10;1952.35;1503.39;448.96
NZ-ORD-1380;11/10/2026;New;Christchurch;Product-26;Electronics;Hardisk SDD;Toshiba;6;1370.85;1297.89;72.96
NZ-ORD-1381;12/10/2026;Returning;Wellington;Product-16;Electronics;Mobile Phone;Vivo;4;1426.72;1298.01;128.71
NZ-ORD-1382;13/10/2026;Returning;Christchurch;Product-4;Toys;Puzzle;Marvel;3;1383.57;1071.77;311.8
NZ-ORD-1383;14/10/2026;Returning;Dunedin;Product-8;Clothing;Shirt;Puma;3;1143.84;818.81;325.03
NZ-ORD-1384;15/10/2026;Returning;Hamilton;Product-18;Toys;Robot;Capcom;6;739.8;743.9;-4.1
NZ-ORD-1385;16/10/2026;New;Auckland;Product-13;Electronics;Hardisk SDD;Samsung;1;904.9;655.41;249.49
NZ-ORD-1386;17/10/2026;New;Wellington;Product-9;Toys;Robot;Konami;2;1965.86;1642.17;323.69
NZ-ORD-1387;18/10/2026;New;Christchurch;Product-16;Books;Horror;Warner Bros;9;328.97;-37.06;366.03
NZ-ORD-1388;19/10/2026;New;Hamilton;Product-28;Toys;Card Game;Telltale;4;990.42;1061.89;-71.47
NZ-ORD-1389;20/10/2026;Returning;Hamilton;Product-4;Home Decor;Vase;IKEA;9;702.22;343.3;358.92
NZ-ORD-1390;21/10/2026;Returning;Christchurch;Product-12;Toys;Puzzle;Gramedia;2;1842.65;1528.94;313.71
NZ-ORD-1391;22/10/2026;Returning;Auckland;Product-3;Books;Cartoon;Disney;7;1868.87;1793.5;75.37
NZ-ORD-1392;23/10/2026;New;Hamilton;Product-2;Toys;Card Game;Hasbro;7;213.31;-204.4;417.71
NZ-ORD-1393;24/10/2026;Returning;Christchurch;Product-21;Home Decor;Curtain;Rails;5;64.66;46.26;18.4
NZ-ORD-1394;25/10/2026;New;Christchurch;Product-4;Home Decor;Curtain;Brother;2;1942.38;2029.66;-87.28
NZ-ORD-1395;26/10/2026;New;Hamilton;Product-5;Electronics;DVD Player;Samsung;1;678.18;756.82;-78.64
NZ-ORD-1396;27/10/2026;Returning;Wellington;Product-17;Books;Documentary;Universal;8;1953.2;1833.82;119.38
NZ-ORD-1397;28/10/2026;Returning;Hamilton;Product-28;Electronics;Mobile Phone;Oppo;4;691.71;424.2;267.51
NZ-ORD-1398;29/10/2026;Returning;Auckland;Product-30;Electronics;CCTV;Huawei;4;780.82;415.77;365.05
NZ-ORD-1399;30/10/2026;Returning;Christchurch;Product-1;Electronics;TV;Panasonic;5;1868.93;1629.9;239.03
NZ-ORD-1400;31/10/2026;New;Dunedin;Product-5;Clothing;Pant;New Balance;5;272.49;226.25;46.24
NZ-ORD-1401;01/11/2026;Returning;Hamilton;Product-2;Toys;Card Game;Hasbro;2;1898.26;1756.65;141.61
NZ-ORD-1402;02/11/2026;Returning;Dunedin;Product-1;Toys;Robot;Bandai;9;39.84;-368.14;407.98
NZ-ORD-1403;03/11/2026;Returning;Auckland;Product-14;Clothing;Pant;Puma;8;1827.11;1853.64;-26.53
NZ-ORD-1404;04/11/2026;Returning;Dunedin;Product-8;Books;Documentary;National Geographic;1;1838.31;1623.4;214.91
NZ-ORD-1405;05/11/2026;New;Hamilton;Product-26;Electronics;Mobile Phone;Vivo;9;849.05;385.46;463.59
NZ-ORD-1406;06/11/2026;Returning;Auckland;Product-5;Clothing;Jacket;New Balance;2;1425.84;937.26;488.58
NZ-ORD-1407;07/11/2026;Returning;Dunedin;Product-19;Clothing;Pant;Nike;10;1745.76;1557.66;188.1
NZ-ORD-1408;08/11/2026;New;Wellington;Product-14;Home Decor;Curtain;Brother;8;120.25;-360.92;481.17
NZ-ORD-1409;09/11/2026;New;Auckland;Product-19;Toys;Puzzle;Hasbro;5;360.78;298.22;62.56
NZ-ORD-1410;10/11/2026;Returning;Hamilton;Product-23;Home Decor;Curtain;Rails;6;1288.55;1263.39;25.16
NZ-ORD-1411;11/11/2026;New;Wellington;Product-18;Clothing;Shirt;Converse;5;1548.13;1252.16;295.97
NZ-ORD-1412;12/11/2026;New;Christchurch;Product-24;Home Decor;Miniature Statue;Bucchari;4;1080.5;1152.13;-71.63
NZ-ORD-1413;13/11/2026;New;Wellington;Product-23;Toys;Board Game;Hasbro;7;55.47;-38.6;94.07
NZ-ORD-1414;14/11/2026;New;Dunedin;Product-26;Electronics;Mobile Phone;Apple;1;1523.2;1553.77;-30.57
NZ-ORD-1415;15/11/2026;Returning;Christchurch;Product-30;Clothing;T-Shirt;Puma;7;1681.56;1188.41;493.15
NZ-ORD-1416;16/11/2026;Returning;Auckland;Product-3;Home Decor;Curtain;Rails;6;1046.36;799.98;246.38
NZ-ORD-1417;17/11/2026;Returning;Wellington;Product-14;Toys;Puzzle;Wonder World;10;1770.53;1546.22;224.31
NZ-ORD-1418;18/11/2026;Returning;Hamilton;Product-20;Electronics;Hardisk SDD;Sandisk;10;1528.12;1224.15;303.97
NZ-ORD-1419;19/11/2026;New;Dunedin;Product-19;Toys;Board Game;Exploding;5;131.63;-336.86;468.49
NZ-ORD-1420;20/11/2026;Returning;Hamilton;Product-20;Electronics;DVD Player;Panasonic;8;1643.27;1191.66;451.61
NZ-ORD-1421;21/11/2026;New;Christchurch;Product-3;Electronics;CCTV;Xiaomi;2;1982.33;1949.12;33.21
NZ-ORD-1422;22/11/2026;New;Hamilton;Product-19;Clothing;Pant;Puma;1;308.73;0.77;307.96
NZ-ORD-1423;23/11/2026;New;Christchurch;Product-18;Electronics;Hardisk SDD;Samsung;9;1198.52;718.71;479.81
NZ-ORD-1424;24/11/2026;Returning;Dunedin;Product-29;Electronics;Hardisk SDD;Seagate;8;1764.28;1529.67;234.61
NZ-ORD-1425;25/11/2026;New;Dunedin;Product-13;Books;Cartoon;Warner Bros;8;614.24;543.12;71.12
NZ-ORD-1426;26/11/2026;Returning;Christchurch;Product-3;Electronics;TV;Toshiba;1;1190.54;1182.72;7.82
NZ-ORD-1427;27/11/2026;New;Dunedin;Product-4;Books;Romance;20th Century Fox;2;213.3;-13.5;226.8
NZ-ORD-1428;28/11/2026;Returning;Wellington;Product-10;Home Decor;Miniature Statue;Tuscany;10;689.78;487.39;202.39
NZ-ORD-1429;29/11/2026;New;Wellington;Product-2;Books;Documentary;Universal;4;393.24;329.36;63.88
NZ-ORD-1430;30/11/2026;Returning;Hamilton;Product-18;Books;Romance;Lionsgate;2;983.61;926.04;57.57
NZ-ORD-1431;01/12/2026;New;Dunedin;Product-7;Toys;Board Game;Telltale;3;1692.75;1722.15;-29.4
NZ-ORD-1432;02/12/2026;New;Wellington;Product-21;Clothing;T-Shirt;New Balance;2;694.28;212.44;481.84
NZ-ORD-1433;03/12/2026;New;Christchurch;Product-25;Books;Romance;Warner Bros;4;1686.59;1270.19;416.4
NZ-ORD-1434;04/12/2026;New;Christchurch;Product-24;Books;Romance;20th Century Fox;5;1662.42;1510.4;152.02
NZ-ORD-1435;05/12/2026;Returning;Wellington;Product-8;Toys;Robot;Konami;8;53.59;115.66;-62.07
NZ-ORD-1436;06/12/2026;New;Wellington;Product-24;Toys;Doll;Barbie;5;1368.24;988.83;379.41
NZ-ORD-1437;07/12/2026;New;Wellington;Product-5;Clothing;Shoe;Nike;6;1289.4;1123.37;166.03
NZ-ORD-1438;08/12/2026;New;Christchurch;Product-29;Books;Cartoon;Pixar;3;1653.81;1293.78;360.03
NZ-ORD-1439;09/12/2026;Returning;Dunedin;Product-25;Toys;Card Game;Dungeons;6;1978.49;1628.72;349.77
NZ-ORD-1440;10/12/2026;Returning;Auckland;Product-7;Electronics;DVD Player;Sony;1;857.73;574.6;283.13
NZ-ORD-1441;11/12/2026;New;Hamilton;Product-27;Books;Horror;Bloom House;10;1674.88;1226.53;448.35
NZ-ORD-1442;12/12/2026;New;Hamilton;Product-11;Clothing;Shirt;Nike;5;1037.84;934.26;103.58
NZ-ORD-1443;13/12/2026;Returning;Wellington;Product-22;Home Decor;Vinyl Paper;Seven;5;1388.36;1163.85;224.51
NZ-ORD-1444;14/12/2026;Returning;Dunedin;Product-7;Books;Horror;Universal;9;1508.02;1092.38;415.64
NZ-ORD-1445;15/12/2026;Returning;Dunedin;Product-11;Clothing;Shirt;Adidas;3;1599.82;1451.19;148.63
NZ-ORD-1446;16/12/2026;Returning;Dunedin;Product-30;Toys;Card Game;Hasbro;4;390.65;198.52;192.13
NZ-ORD-1447;17/12/2026;Returning;Auckland;Product-28;Clothing;Pant;Adidas;9;571.35;125.54;445.81
NZ-ORD-1448;18/12/2026;Returning;Auckland;Product-10;Clothing;Pant;Nike;10;445.77;531.45;-85.68
NZ-ORD-1449;19/12/2026;Returning;Hamilton;Product-7;Clothing;Shirt;New Balance;5;983.37;681.07;302.3
NZ-ORD-1450;20/12/2026;Returning;Dunedin;Product-8;Home Decor;Curtain;Bardy;8;1435.94;1192.46;243.48
NZ-ORD-1451;21/12/2026;Returning;Auckland;Product-5;Books;Documentary;Discovery;6;1681.97;1728.89;-46.92
NZ-ORD-1452;22/12/2026;New;Dunedin;Product-30;Electronics;TV;Samsung;1;476.49;22.47;454.02
NZ-ORD-1453;23/12/2026;Returning;Hamilton;Product-15;Home Decor;Curtain;Rails;2;1925.24;1516.96;408.28
NZ-ORD-1454;24/12/2026;New;Auckland;Product-12;Books;Documentary;20th Century Fox;3;1349.82;1400.15;-50.33
NZ-ORD-1455;25/12/2026;Returning;Wellington;Product-30;Books;Romance;Universal;1;288.79;-93.11;381.9
NZ-ORD-1456;26/12/2026;Returning;Wellington;Product-26;Home Decor;Vinyl Paper;Joyko;2;752.06;831.75;-79.69
NZ-ORD-1457;27/12/2026;New;Wellington;Product-22;Clothing;Pant;Puma;9;55.39;141.65;-86.26
NZ-ORD-1458;28/12/2026;Returning;Wellington;Product-3;Electronics;TV;Panasonic;9;973.12;976.58;-3.46
NZ-ORD-1459;29/12/2026;Returning;Hamilton;Product-8;Home Decor;Miniature Statue;Oates;8;920.97;681.9;239.07
NZ-ORD-1460;30/12/2026;New;Auckland;Product-26;Home Decor;Curtain;Brother;3;1639.7;1716.28;-76.58
NZ-ORD-1461;31/12/2026;Returning;Christchurch;Product-7;Clothing;Pant;Converse;10;1928.51;1470.78;457.73
NZ-ORD-1462;01/01/2027;New;Christchurch;Product-2;Books;Comedy;Warner Bros;4;1790.58;1695.39;95.19
NZ-ORD-1463;02/01/2027;New;Christchurch;Product-13;Electronics;CCTV;Sony;5;1608.24;1611.23;-2.99
NZ-ORD-1464;03/01/2027;Returning;Wellington;Product-10;Electronics;DVD Player;Sony;7;551.92;587.22;-35.3
NZ-ORD-1465;04/01/2027;Returning;Auckland;Product-3;Electronics;Hardisk SDD;Kingston;8;345.05;442.76;-97.71
NZ-ORD-1466;05/01/2027;Returning;Wellington;Product-13;Electronics;CCTV;Samsung;9;107.06;-109.52;216.58
NZ-ORD-1467;06/01/2027;New;Wellington;Product-29;Electronics;CCTV;Samsung;6;1622.25;1598.01;24.24
NZ-ORD-1468;07/01/2027;Returning;Hamilton;Product-23;Toys;Puzzle;Telltale;7;936.12;923.73;12.39
NZ-ORD-1469;08/01/2027;New;Wellington;Product-17;Electronics;Mobile Phone;Vivo;7;1118.91;876.6;242.31
NZ-ORD-1470;09/01/2027;New;Christchurch;Product-26;Electronics;CCTV;Sony;8;872.53;771.5;101.03
NZ-ORD-1471;10/01/2027;Returning;Auckland;Product-26;Books;Comedy;20th Century Fox;6;561.98;346.94;215.04
NZ-ORD-1472;11/01/2027;New;Christchurch;Product-29;Home Decor;Miniature Statue;Holmes Brok;2;211.9;149.41;62.49
NZ-ORD-1473;12/01/2027;New;Dunedin;Product-8;Clothing;Jacket;New Balance;10;1443.61;1146.1;297.51
NZ-ORD-1474;13/01/2027;Returning;Hamilton;Product-12;Toys;Robot;Konami;4;107.34;81.27;26.07
NZ-ORD-1475;14/01/2027;Returning;Christchurch;Product-15;Electronics;DVD Player;Toshiba;6;1126.42;950;176.42
NZ-ORD-1476;15/01/2027;New;Christchurch;Product-16;Books;Cartoon;Pixar;5;425;227.54;197.46
NZ-ORD-1477;16/01/2027;New;Auckland;Product-14;Home Decor;Window Blind;Brother;4;1161.18;919.22;241.96
NZ-ORD-1478;17/01/2027;Returning;Auckland;Product-26;Electronics;DVD Player;Panasonic;2;185.35;-36.45;221.8
NZ-ORD-1479;18/01/2027;New;Christchurch;Product-19;Books;Documentary;Discovery;2;1227.55;758.21;469.34
NZ-ORD-1480;19/01/2027;New;Hamilton;Product-26;Books;Documentary;20th Century Fox;8;1889.4;1761.18;128.22
NZ-ORD-1481;20/01/2027;New;Wellington;Product-15;Home Decor;Vinyl Paper;Seiko;8;1707.72;1300.62;407.1
NZ-ORD-1482;21/01/2027;New;Christchurch;Product-12;Clothing;Shoe;New Balance;3;233.83;297.04;-63.21
NZ-ORD-1483;22/01/2027;Returning;Wellington;Product-19;Toys;Card Game;Telltale;8;1668.29;1658.43;9.86
NZ-ORD-1484;23/01/2027;New;Christchurch;Product-14;Toys;Board Game;Exploding;6;1865.68;1818.04;47.64
NZ-ORD-1485;24/01/2027;New;Hamilton;Product-2;Electronics;TV;Sony;2;1280.73;1037.92;242.81
NZ-ORD-1486;25/01/2027;New;Auckland;Product-17;Electronics;TV;Xiaomi;9;1442.18;984.58;457.6
NZ-ORD-1487;26/01/2027;New;Dunedin;Product-12;Clothing;Shirt;Converse;6;1437.67;1021.55;416.12
NZ-ORD-1488;27/01/2027;New;Auckland;Product-9;Electronics;CCTV;Sony;5;1192.5;1126.4;66.1
NZ-ORD-1489;28/01/2027;Returning;Dunedin;Product-22;Toys;Robot;Capcom;1;408.77;-57.85;466.62
NZ-ORD-1490;29/01/2027;Returning;Christchurch;Product-30;Electronics;TV;Panasonic;6;926.01;612.84;313.17
NZ-ORD-1491;30/01/2027;New;Wellington;Product-21;Electronics;CCTV;Sony;4;1620.79;1564.85;55.94
NZ-ORD-1492;31/01/2027;Returning;Dunedin;Product-30;Books;Comedy;20th Century Fox;7;1879.1;1565.89;313.21
NZ-ORD-1493;01/02/2027;New;Dunedin;Product-4;Electronics;Mobile Phone;Apple;3;658.88;549.22;109.66
NZ-ORD-1494;02/02/2027;Returning;Dunedin;Product-29;Electronics;CCTV;Huawei;10;1451.12;1257.67;193.45
NZ-ORD-1495;03/02/2027;Returning;Dunedin;Product-18;Clothing;Pant;Adidas;7;1045.24;1079.97;-34.73
NZ-ORD-1496;04/02/2027;New;Dunedin;Product-30;Home Decor;Curtain;IKEA;2;396.95;493.59;-96.64
NZ-ORD-1497;05/02/2027;New;Dunedin;Product-8;Electronics;CCTV;Sony;7;808.12;693.31;114.81
NZ-ORD-1498;06/02/2027;New;Wellington;Product-20;Books;Comedy;Warner Bros;5;198.21;-133.53;331.74
NZ-ORD-1499;07/02/2027;New;Auckland;Product-20;Clothing;Jacket;Nike;10;1147.13;1059.34;87.79
NZ-ORD-1500;08/02/2027;New;Hamilton;Product-13;Books;Horror;Lionsgate;9;1542.01;1567.55;-25.54
NZ-ORD-1501;09/02/2027;New;Dunedin;Product-11;Home Decor;Curtain;Kels;3;1841.04;1585.96;255.08
NZ-ORD-1502;10/02/2027;New;Wellington;Product-23;Home Decor;Vase;Zhongwei;5;74.06;113.11;-39.05
NZ-ORD-1503;11/02/2027;New;Hamilton;Product-7;Home Decor;Vase;IKEA;6;1809.71;1719.15;90.56
NZ-ORD-1504;12/02/2027;New;Auckland;Product-25;Electronics;TV;Sony;10;1898.5;1752.27;146.23
NZ-ORD-1505;13/02/2027;Returning;Auckland;Product-15;Clothing;Shirt;Puma;6;571.73;474.62;97.11
NZ-ORD-1506;14/02/2027;New;Hamilton;Product-13;Books;Documentary;Universal;5;1050.15;896.68;153.47
NZ-ORD-1507;15/02/2027;Returning;Christchurch;Product-10;Electronics;TV;Panasonic;7;612.33;644.33;-32
NZ-ORD-1508;16/02/2027;Returning;Christchurch;Product-23;Clothing;Jacket;Nike;4;1134.22;784.25;349.97
NZ-ORD-1509;17/02/2027;New;Auckland;Product-18;Books;Romance;Universal;5;458.95;462.67;-3.72
NZ-ORD-1510;18/02/2027;Returning;Auckland;Product-26;Toys;Board Game;Marvel;2;1301.78;982.23;319.55
NZ-ORD-1511;19/02/2027;Returning;Wellington;Product-26;Books;Horror;Warner Bros;3;1514.88;1311.37;203.51
NZ-ORD-1512;20/02/2027;New;Wellington;Product-30;Home Decor;Curtain;IKEA;3;1731.21;1631.31;99.9
NZ-ORD-1513;21/02/2027;New;Hamilton;Product-4;Electronics;CCTV;Sony;5;1266.56;1038.42;228.14
NZ-ORD-1514;22/02/2027;New;Auckland;Product-3;Electronics;DVD Player;Sony;5;764.39;559.58;204.81
NZ-ORD-1515;23/02/2027;Returning;Wellington;Product-25;Books;Documentary;National Geographic;4;1597.35;1669.34;-71.99
NZ-ORD-1516;24/02/2027;Returning;Auckland;Product-20;Clothing;Pant;Puma;1;481.73;480.65;1.08
NZ-ORD-1517;25/02/2027;Returning;Hamilton;Product-24;Clothing;Jacket;Nike;4;1890.15;1775.99;114.16
NZ-ORD-1518;26/02/2027;New;Auckland;Product-12;Toys;Card Game;Telltale;4;972.29;714.9;257.39
NZ-ORD-1519;27/02/2027;New;Auckland;Product-16;Home Decor;Miniature Statue;Tuscany;3;1749.97;1787.81;-37.84
NZ-ORD-1520;28/02/2027;Returning;Christchurch;Product-17;Clothing;T-Shirt;Puma;4;195.91;72.87;123.04
NZ-ORD-1521;01/03/2027;Returning;Wellington;Product-4;Clothing;Shoe;Nike;4;1267.85;986.44;281.41
NZ-ORD-1522;02/03/2027;Returning;Hamilton;Product-29;Home Decor;Curtain;Brother;5;589.05;218.6;370.45
NZ-ORD-1523;03/03/2027;New;Auckland;Product-5;Toys;Robot;Capcom;1;842.13;661.47;180.66
NZ-ORD-1524;04/03/2027;Returning;Wellington;Product-17;Electronics;DVD Player;Toshiba;8;1195.78;1049.86;145.92
NZ-ORD-1525;05/03/2027;New;Dunedin;Product-18;Clothing;Pant;Adidas;2;1779.82;1439.82;340
NZ-ORD-1526;06/03/2027;Returning;Christchurch;Product-12;Electronics;TV;Panasonic;5;801.56;554.4;247.16
NZ-ORD-1527;07/03/2027;Returning;Dunedin;Product-13;Books;Comedy;20th Century Fox;6;876.28;433.17;443.11
NZ-ORD-1528;08/03/2027;Returning;Auckland;Product-30;Clothing;Shoe;Puma;1;1760.16;1692.5;67.66
NZ-ORD-1529;09/03/2027;New;Auckland;Product-1;Clothing;T-Shirt;Nike;8;1588.56;1260.14;328.42
NZ-ORD-1530;10/03/2027;Returning;Auckland;Product-10;Toys;Robot;Bandai;2;657.81;373.29;284.52
NZ-ORD-1531;11/03/2027;Returning;Wellington;Product-2;Home Decor;Vase;Midea;8;810.05;632.43;177.62
NZ-ORD-1532;12/03/2027;Returning;Christchurch;Product-22;Home Decor;Curtain;IKEA;1;1684.16;1606.28;77.88
NZ-ORD-1533;13/03/2027;Returning;Wellington;Product-29;Clothing;Pant;New Balance;5;1599.03;1671.38;-72.35
NZ-ORD-1534;14/03/2027;Returning;Wellington;Product-22;Electronics;Mobile Phone;Huawei;2;1243.78;1194.78;49
NZ-ORD-1535;15/03/2027;New;Wellington;Product-14;Toys;Robot;Namco;9;380.87;233.5;147.37
NZ-ORD-1536;16/03/2027;Returning;Christchurch;Product-5;Home Decor;Window Blind;Rails;6;1691.59;1658.15;33.44
NZ-ORD-1537;17/03/2027;New;Wellington;Product-25;Electronics;DVD Player;Toshiba;3;1354.33;1113.66;240.67
NZ-ORD-1538;18/03/2027;Returning;Dunedin;Product-4;Clothing;Pant;New Balance;5;1247.94;1203.66;44.28
NZ-ORD-1539;19/03/2027;New;Auckland;Product-6;Toys;Robot;Bandai;7;1125.77;1099.2;26.57
NZ-ORD-1540;20/03/2027;Returning;Wellington;Product-16;Clothing;T-Shirt;Adidas;4;499.18;452.28;46.9
NZ-ORD-1541;21/03/2027;Returning;Wellington;Product-6;Clothing;T-Shirt;Adidas;1;1198.47;1119.01;79.46
NZ-ORD-1542;22/03/2027;New;Auckland;Product-23;Clothing;T-Shirt;Nike;10;1111.4;852.27;259.13
NZ-ORD-1543;23/03/2027;New;Hamilton;Product-28;Home Decor;Vase;Foshan;9;900.61;853.43;47.18
NZ-ORD-1544;24/03/2027;New;Christchurch;Product-19;Home Decor;Vinyl Paper;Kenko;2;1213.16;730.29;482.87
NZ-ORD-1545;25/03/2027;New;Christchurch;Product-16;Books;Documentary;Universal;7;396.45;378.5;17.95
NZ-ORD-1546;26/03/2027;Returning;Dunedin;Product-29;Electronics;TV;Xiaomi;8;1080.34;858.8;221.54
NZ-ORD-1547;27/03/2027;Returning;Dunedin;Product-4;Toys;Robot;Sega;10;467.19;140.58;326.61
NZ-ORD-1548;28/03/2027;Returning;Christchurch;Product-21;Books;Comedy;Warner Bros;9;1183.85;709.95;473.9
NZ-ORD-1549;29/03/2027;New;Hamilton;Product-30;Clothing;Jacket;Puma;6;1365.56;1213.99;151.57
NZ-ORD-1550;30/03/2027;Returning;Dunedin;Product-29;Electronics;CCTV;Huawei;4;1458.53;1316.58;141.95
NZ-ORD-1551;31/03/2027;Returning;Hamilton;Product-20;Home Decor;Curtain;Brother;1;1774.54;1764.74;9.8
NZ-ORD-1552;01/04/2027;Returning;Dunedin;Product-10;Books;Romance;Universal;9;1297.67;1226.52;71.15
NZ-ORD-1553;02/04/2027;Returning;Auckland;Product-16;Clothing;T-Shirt;Puma;9;396.52;161.9;234.62
NZ-ORD-1554;03/04/2027;New;Auckland;Product-3;Clothing;Pant;Puma;10;1267.97;908.82;359.15
NZ-ORD-1555;04/04/2027;Returning;Hamilton;Product-14;Home Decor;Window Blind;Rails;5;1990.5;1780.13;210.37
NZ-ORD-1556;05/04/2027;New;Wellington;Product-11;Books;Comedy;Disney;7;562.28;390.25;172.03
NZ-ORD-1557;06/04/2027;New;Wellington;Product-28;Home Decor;Vinyl Paper;Kenko;9;477.13;-18.44;495.57
NZ-ORD-1558;07/04/2027;New;Wellington;Product-24;Home Decor;Curtain;Kels;4;1386.48;1436.39;-49.91
NZ-ORD-1559;08/04/2027;New;Auckland;Product-14;Electronics;TV;Samsung;4;627.42;179.78;447.64
NZ-ORD-1560;09/04/2027;Returning;Wellington;Product-19;Home Decor;Miniature Statue;Tuscany;6;1933.26;1853.55;79.71
NZ-ORD-1561;10/04/2027;New;Auckland;Product-21;Toys;Card Game;Dungeons;9;394.12;490.77;-96.65
NZ-ORD-1562;11/04/2027;New;Dunedin;Product-13;Toys;Board Game;Hasbro;2;894.83;471.04;423.79
NZ-ORD-1563;12/04/2027;Returning;Dunedin;Product-3;Toys;Card Game;Telltale;4;569.8;615.36;-45.56
NZ-ORD-1564;13/04/2027;Returning;Christchurch;Product-10;Books;Documentary;Discovery;6;253.56;-238.81;492.37
NZ-ORD-1565;14/04/2027;Returning;Hamilton;Product-19;Books;Romance;Disney;3;211.27;179.4;31.87
NZ-ORD-1566;15/04/2027;Returning;Dunedin;Product-22;Clothing;Jacket;New Balance;5;1195.7;986.18;209.52
NZ-ORD-1567;16/04/2027;New;Christchurch;Product-27;Books;Romance;Warner Bros;7;106.51;-193.68;300.19
NZ-ORD-1568;17/04/2027;Returning;Wellington;Product-30;Electronics;Mobile Phone;Huawei;5;1955.66;2002.29;-46.63
NZ-ORD-1569;18/04/2027;Returning;Dunedin;Product-23;Toys;Card Game;Marvel;4;1099.23;994.23;105
NZ-ORD-1570;19/04/2027;New;Hamilton;Product-13;Electronics;Hardisk SDD;Sandisk;4;1921.89;1535.39;386.5
NZ-ORD-1571;20/04/2027;New;Wellington;Product-5;Electronics;Mobile Phone;Apple;7;971.13;956.11;15.02
NZ-ORD-1572;21/04/2027;New;Dunedin;Product-4;Toys;Doll;Lego;1;1229.19;1189.92;39.27
NZ-ORD-1573;22/04/2027;Returning;Hamilton;Product-17;Clothing;T-Shirt;Puma;6;358.23;336.84;21.39
NZ-ORD-1574;23/04/2027;New;Dunedin;Product-7;Electronics;CCTV;Huawei;6;1585.48;1140.23;445.25
NZ-ORD-1575;24/04/2027;Returning;Wellington;Product-10;Books;Romance;Disney;7;865.08;655.63;209.45
NZ-ORD-1576;25/04/2027;Returning;Hamilton;Product-20;Books;Cartoon;Dreamworks;10;948.82;1020.86;-72.04
NZ-ORD-1577;26/04/2027;Returning;Auckland;Product-28;Toys;Card Game;Century;5;1642.83;1740.11;-97.28
NZ-ORD-1578;27/04/2027;Returning;Auckland;Product-21;Books;Romance;Disney;8;1448.49;1256.5;191.99
NZ-ORD-1579;28/04/2027;New;Auckland;Product-3;Books;Romance;Lionsgate;8;951.29;890.95;60.34
NZ-ORD-1580;29/04/2027;New;Dunedin;Product-10;Toys;Board Game;Marvel;8;694.98;298.32;396.66
NZ-ORD-1581;30/04/2027;Returning;Hamilton;Product-18;Clothing;Jacket;New Balance;7;1179.15;1072.72;106.43
NZ-ORD-1582;01/05/2027;Returning;Hamilton;Product-4;Electronics;Hardisk SDD;Seagate;5;1579.45;1615.8;-36.35
NZ-ORD-1583;02/05/2027;Returning;Wellington;Product-15;Electronics;Hardisk SDD;Samsung;8;794.37;629.12;165.25
NZ-ORD-1584;03/05/2027;Returning;Dunedin;Product-5;Home Decor;Window Blind;Rails;4;1538.23;1518.96;19.27
NZ-ORD-1585;04/05/2027;Returning;Dunedin;Product-3;Books;Cartoon;Nickelodeon;4;631.5;354.33;277.17
NZ-ORD-1586;05/05/2027;Returning;Auckland;Product-8;Clothing;Jacket;New Balance;1;721.21;710.98;10.23
NZ-ORD-1587;06/05/2027;New;Dunedin;Product-10;Electronics;CCTV;Samsung;6;1963.64;1608.59;355.05
NZ-ORD-1588;07/05/2027;New;Christchurch;Product-3;Electronics;Mobile Phone;Oppo;2;808.43;739.15;69.28
NZ-ORD-1589;08/05/2027;Returning;Hamilton;Product-2;Toys;Board Game;Century;9;621.16;646.12;-24.96
NZ-ORD-1590;09/05/2027;New;Hamilton;Product-4;Home Decor;Miniature Statue;Baurdani;3;1960.88;1751.42;209.46
NZ-ORD-1591;10/05/2027;Returning;Hamilton;Product-30;Electronics;Hardisk SDD;Toshiba;10;139.99;65.82;74.17
NZ-ORD-1592;11/05/2027;Returning;Auckland;Product-20;Home Decor;Vase;Foshan;6;992.46;830.46;162
NZ-ORD-1593;12/05/2027;Returning;Christchurch;Product-3;Home Decor;Window Blind;Rails;3;1341.62;995.06;346.56
NZ-ORD-1594;13/05/2027;Returning;Hamilton;Product-11;Books;Documentary;Warner Bros;8;1715.27;1277.61;437.66
NZ-ORD-1595;14/05/2027;New;Auckland;Product-4;Toys;Puzzle;Hasbro;9;1070.37;1143.7;-73.33
NZ-ORD-1596;15/05/2027;Returning;Wellington;Product-20;Books;Horror;Universal;1;1539.02;1122.57;416.45
NZ-ORD-1597;16/05/2027;New;Auckland;Product-17;Clothing;T-Shirt;Puma;4;1895.46;1543.47;351.99
NZ-ORD-1598;17/05/2027;Returning;Wellington;Product-20;Home Decor;Curtain;IKEA;10;438.48;248.68;189.8
NZ-ORD-1599;18/05/2027;New;Dunedin;Product-21;Toys;Board Game;Hasbro;4;447.61;467.64;-20.03
NZ-ORD-1600;19/05/2027;Returning;Wellington;Product-11;Clothing;Shoe;Adidas;3;684.82;641.55;43.27
