Order_ID,Order_Date,Region,Product,Category,Item,Brand,Qty,Sales,Cost,Profit
NZ-ORD-721,2024-12-21,Christchurch,Product-1,Clothing,Jacket,Puma,3,1464.82,1516.66,-51.84
NZ-ORD-722,2024-12-22,Wellington,Product-7,Toys,Doll,Marvel,7,804.54,460.16,344.38
NZ-ORD-723,2024-12-23,Hamilton,Product-28,Toys,Puzzle,Wonder World,3,1621.71,1387.3,234.41
NZ-ORD-724,2024-12-24,Christchurch,Product-14,Clothing,Shoe,Converse,7,1562.85,1534.09,28.76
NZ-ORD-725,2024-12-25,Wellington,Product-14,Electronics,Hardisk SDD,Samsung,2,477.49,336.83,140.66
NZ-ORD-726,2024-12-26,Christchurch,Product-1,Toys,Robot,Capcom,6,1315.2,916.8,398.4
NZ-ORD-727,2024-12-27,Christchurch,Product-30,Home Decor,Vase,Midea,5,573.96,79.11,494.85
NZ-ORD-728,2024-12-28,Wellington,Product-20,Electronics,Mobile Phone,Apple,2,64.21,-24.02,88.23
NZ-ORD-729,2024-12-29,Auckland,Product-27,Toys,Robot,Konami,10,1613.87,1473.4,140.47
NZ-ORD-730,2024-12-30,Christchurch,Product-22,Home Decor,Vinyl Paper,Seven,8,1707.91,1359.98,347.93
NZ-ORD-731,2024-12-31,Christchurch,Product-23,Books,Horror,Universal,10,1644.55,1461.43,183.12
NZ-ORD-732,2025-01-01,Hamilton,Product-15,Electronics,CCTV,Samsung,6,651.15,285.92,365.23
NZ-ORD-733,2025-01-02,Dunedin,Product-24,Clothing,Pant,Adidas,6,848.41,523.75,324.66
NZ-ORD-734,2025-01-03,Dunedin,Product-30,Electronics,CCTV,Sony,5,1772.02,1719.92,52.1
NZ-ORD-735,2025-01-04,Hamilton,Product-15,Home Decor,Vinyl Paper,Kenko,8,1587.67,1148.41,439.26
NZ-ORD-736,2025-01-05,Christchurch,Product-17,Clothing,Shirt,Nike,4,151.91,230.62,-78.71
NZ-ORD-737,2025-01-06,Auckland,Product-6,Books,Cartoon,Dreamworks,3,402.32,-70.33,472.65
NZ-ORD-738,2025-01-07,Auckland,Product-1,Clothing,Jacket,New Balance,2,625.04,663.95,-38.91
NZ-ORD-739,2025-01-08,Hamilton,Product-7,Books,Documentary,Warner Bros,8,1739.88,1264.05,475.83
NZ-ORD-740,2025-01-09,Wellington,Product-6,Books,Cartoon,Warner Bros,2,782.77,401.8,380.97
NZ-ORD-741,2025-01-10,Wellington,Product-20,Clothing,Jacket,Puma,7,512.46,493.69,18.77
NZ-ORD-742,2025-01-11,Dunedin,Product-23,Electronics,Mobile Phone,Apple,10,1720.74,1309.9,410.84
NZ-ORD-743,2025-01-12,Auckland,Product-18,Electronics,Hardisk SDD,Seagate,6,1584.02,1575.33,8.69
NZ-ORD-744,2025-01-13,Christchurch,Product-3,Home Decor,Vinyl Paper,Seven,6,1134.85,1227.2,-92.35
NZ-ORD-745,2025-01-14,Dunedin,Product-23,Toys,Doll,Hasbro,9,1485.43,1056.4,429.03
NZ-ORD-746,2025-01-15,Hamilton,Product-13,Books,Comedy,20th Century Fox,7,1667.59,1348.06,319.53
NZ-ORD-747,2025-01-16,Wellington,Product-1,Books,Comedy,Warner Bros,1,1849.66,1570.45,279.21
NZ-ORD-748,2025-01-17,Wellington,Product-5,Books,Comedy,Lionsgate,5,949.54,637.06,312.48
NZ-ORD-749,2025-01-18,Auckland,Product-26,Clothing,T-Shirt,New Balance,5,1777.1,1754.61,22.49
NZ-ORD-750,2025-01-19,Christchurch,Product-24,Toys,Puzzle,Marvel,6,1145.67,927.41,218.26
NZ-ORD-751,2025-01-20,Hamilton,Product-9,Home Decor,Miniature Statue,Oates,9,36.71,-16.41,53.12
NZ-ORD-752,2025-01-21,Christchurch,Product-5,Clothing,T-Shirt,Converse,5,358.6,264.54,94.06
NZ-ORD-753,2025-01-22,Wellington,Product-14,Toys,Puzzle,Marvel,7,1897.08,1477.12,419.96
NZ-ORD-754,2025-01-23,Wellington,Product-18,Clothing,Shirt,Converse,1,641.14,683.72,-42.58
NZ-ORD-755,2025-01-24,Wellington,Product-7,Electronics,TV,Samsung,5,839.35,419.69,419.66
NZ-ORD-756,2025-01-25,Auckland,Product-3,Toys,Card Game,Marvel,2,1070.22,911.84,158.38
NZ-ORD-757,2025-01-26,Christchurch,Product-23,Clothing,Shoe,Puma,2,1675.34,1486.59,188.75
NZ-ORD-758,2025-01-27,Auckland,Product-14,Home Decor,Vinyl Paper,Level Up,2,1232.98,902.28,330.7
NZ-ORD-759,2025-01-28,Hamilton,Product-15,Books,Documentary,Universal,8,1447.19,1056.66,390.53
NZ-ORD-760,2025-01-29,Auckland,Product-14,Home Decor,Miniature Statue,Tuscany,10,1079.18,1141.21,-62.03
NZ-ORD-761,2025-01-30,Hamilton,Product-28,Toys,Board Game,Telltale,1,1403.02,1490.18,-87.16
NZ-ORD-762,2025-01-31,Auckland,Product-9,Books,Horror,20th Century Fox,2,221.97,-35.82,257.79
NZ-ORD-763,2025-02-01,Wellington,Product-26,Home Decor,Miniature Statue,Baurdani,10,813.09,380.23,432.86
NZ-ORD-764,2025-02-02,Auckland,Product-9,Toys,Robot,Bandai,2,1640.85,1260.89,379.96
NZ-ORD-765,2025-02-03,Christchurch,Product-12,Clothing,T-Shirt,Nike,2,242.79,-232.55,475.34
NZ-ORD-766,2025-02-04,Dunedin,Product-15,Home Decor,Vinyl Paper,Level Up,10,1170.91,991.31,179.6
NZ-ORD-767,2025-02-05,Hamilton,Product-30,Clothing,Pant,Converse,6,1601.54,1509.46,92.08
NZ-ORD-768,2025-02-06,Dunedin,Product-23,Home Decor,Vinyl Paper,Joyko,9,1006.96,661.64,345.32
NZ-ORD-769,2025-02-07,Christchurch,Product-11,Electronics,TV,Sony,8,1097.51,650.69,446.82
NZ-ORD-770,2025-02-08,Hamilton,Product-9,Home Decor,Miniature Statue,Tuscany,5,815.32,642.87,172.45
NZ-ORD-771,2025-02-09,Wellington,Product-24,Electronics,DVD Player,Samsung,1,343.12,126.66,216.46
NZ-ORD-772,2025-02-10,Christchurch,Product-15,Toys,Card Game,Dungeons,1,1424.21,1353.74,70.47
NZ-ORD-773,2025-02-11,Wellington,Product-2,Toys,Board Game,Hasbro,7,1898.23,1545.43,352.8
NZ-ORD-774,2025-02-12,Hamilton,Product-25,Electronics,Mobile Phone,Vivo,10,157.42,-53.3,210.72
NZ-ORD-775,2025-02-13,Hamilton,Product-7,Clothing,Jacket,Converse,10,1987.83,2045.44,-57.61
NZ-ORD-776,2025-02-14,Christchurch,Product-22,Electronics,CCTV,Sony,10,1219.14,1193.76,25.38
NZ-ORD-777,2025-02-15,Auckland,Product-21,Toys,Puzzle,Wonder World,7,1220.4,1195.96,24.44
NZ-ORD-778,2025-02-16,Christchurch,Product-6,Toys,Doll,Yin Mang,10,965.53,652.42,313.11
NZ-ORD-779,2025-02-17,Dunedin,Product-19,Home Decor,Vinyl Paper,Seiko,7,471.52,334.93,136.59
NZ-ORD-780,2025-02-18,Hamilton,Product-23,Home Decor,Vinyl Paper,Level Up,1,1687.37,1311.84,375.53
NZ-ORD-781,2025-02-19,Dunedin,Product-3,Electronics,Hardisk SDD,Kingston,9,76.46,69.18,7.28
NZ-ORD-782,2025-02-20,Dunedin,Product-3,Home Decor,Miniature Statue,Oates,5,1510.18,1599.48,-89.3
NZ-ORD-783,2025-02-21,Auckland,Product-10,Home Decor,Vase,Yuzhei Wong,1,1047.18,982.24,64.94
NZ-ORD-784,2025-02-22,Wellington,Product-7,Books,Horror,20th Century Fox,9,593.75,518.31,75.44
NZ-ORD-785,2025-02-23,Hamilton,Product-13,Home Decor,Window Blind,Bardy,4,695.59,722.44,-26.85
NZ-ORD-786,2025-02-24,Christchurch,Product-7,Electronics,Mobile Phone,Vivo,8,1894.53,1541.27,353.26
NZ-ORD-787,2025-02-25,Dunedin,Product-7,Toys,Puzzle,Hasbro,1,1491.85,1439.58,52.27
NZ-ORD-788,2025-02-26,Hamilton,Product-7,Toys,Board Game,Telltale,1,1947.96,1743.14,204.82
NZ-ORD-789,2025-02-27,Christchurch,Product-3,Clothing,Pant,Puma,2,1263.75,944.28,319.47
NZ-ORD-790,2025-02-28,Auckland,Product-19,Electronics,TV,Toshiba,1,1938.12,1926.43,11.69
NZ-ORD-791,2025-03-01,Hamilton,Product-20,Clothing,Pant,Converse,9,129.57,115.48,14.09
NZ-ORD-792,2025-03-02,Auckland,Product-3,Clothing,Jacket,New Balance,5,1137.17,845.95,291.22
NZ-ORD-793,2025-03-03,Christchurch,Product-5,Toys,Board Game,Marvel,7,1346.1,958.18,387.92
NZ-ORD-794,2025-03-04,Dunedin,Product-13,Toys,Doll,Lego,3,1488.9,1406.59,82.31
NZ-ORD-795,2025-03-05,Dunedin,Product-10,Clothing,Shirt,Converse,1,1345.39,1286.82,58.57
NZ-ORD-796,2025-03-06,Christchurch,Product-18,Toys,Card Game,Hasbro,6,814.07,834.77,-20.7
NZ-ORD-797,2025-03-07,Hamilton,Product-15,Home Decor,Curtain,Brother,3,1487.95,1474.52,13.43
NZ-ORD-798,2025-03-08,Dunedin,Product-9,Electronics,Mobile Phone,Apple,3,1780.21,1615.01,165.2
NZ-ORD-799,2025-03-09,Dunedin,Product-29,Home Decor,Curtain,IKEA,9,1112.52,796.45,316.07
NZ-ORD-800,2025-03-10,Dunedin,Product-16,Home Decor,Curtain,Bardy,4,1300.86,1242.75,58.11
NZ-ORD-801,2025-03-11,Christchurch,Product-14,Books,Comedy,20th Century Fox,5,1103.3,1191.81,-88.51
NZ-ORD-802,2025-03-12,Wellington,Product-13,Books,Cartoon,Dreamworks,10,1203.89,710.35,493.54
NZ-ORD-803,2025-03-13,Wellington,Product-16,Home Decor,Window Blind,Bardy,3,538.59,207.38,331.21
NZ-ORD-804,2025-03-14,Hamilton,Product-11,Home Decor,Vinyl Paper,Seiko,10,1724.08,1651.03,73.05
NZ-ORD-805,2025-03-15,Christchurch,Product-25,Toys,Board Game,Telltale,1,1531.37,1603.52,-72.15
NZ-ORD-806,2025-03-16,Dunedin,Product-19,Toys,Card Game,Marvel,3,1488.21,1290.32,197.89
NZ-ORD-807,2025-03-17,Christchurch,Product-26,Books,Horror,Warner Bros,8,1119.91,696.54,423.37
NZ-ORD-808,2025-03-18,Auckland,Product-9,Clothing,Shirt,Nike,2,142.32,-134.98,277.3
NZ-ORD-809,2025-03-19,Dunedin,Product-23,Electronics,Hardisk SDD,Seagate,1,700.73,629.47,71.26
NZ-ORD-810,2025-03-20,Christchurch,Product-5,Electronics,Mobile Phone,Huawei,4,124.45,-108.92,233.37
NZ-ORD-811,2025-03-21,Hamilton,Product-15,Toys,Card Game,Hasbro,9,785.49,446.4,339.09
NZ-ORD-812,2025-03-22,Hamilton,Product-19,Books,Comedy,Universal,2,1892.3,1751.4,140.9
NZ-ORD-813,2025-03-23,Auckland,Product-4,Toys,Board Game,Hasbro,2,561.08,415.33,145.75
NZ-ORD-814,2025-03-24,Christchurch,Product-19,Books,Documentary,National Geographic,10,729.38,811.68,-82.3
NZ-ORD-815,2025-03-25,Wellington,Product-25,Electronics,Hardisk SDD,Toshiba,4,1774.93,1744.43,30.5
NZ-ORD-816,2025-03-26,Hamilton,Product-8,Electronics,Hardisk SDD,Seagate,9,1901.65,1645.7,255.95
NZ-ORD-817,2025-03-27,Hamilton,Product-15,Home Decor,Vinyl Paper,Level Up,6,416.5,502.21,-85.71
NZ-ORD-818,2025-03-28,Christchurch,Product-12,Books,Horror,Lionsgate,9,1371.12,1159.42,211.7
NZ-ORD-819,2025-03-29,Auckland,Product-4,Electronics,DVD Player,Panasonic,3,567.52,94.86,472.66
NZ-ORD-820,2025-03-30,Auckland,Product-16,Books,Documentary,National Geographic,3,1770.36,1364.58,405.78
NZ-ORD-821,2025-03-31,Christchurch,Product-23,Books,Documentary,National Geographic,3,1016.68,851.44,165.24
NZ-ORD-822,2025-04-01,Dunedin,Product-16,Electronics,TV,Xiaomi,1,658.47,569.82,88.65
NZ-ORD-823,2025-04-02,Christchurch,Product-29,Toys,Card Game,Marvel,4,789.08,848.22,-59.14
NZ-ORD-824,2025-04-03,Christchurch,Product-10,Electronics,CCTV,Toshiba,5,463.2,293.14,170.06
NZ-ORD-825,2025-04-04,Christchurch,Product-3,Home Decor,Curtain,Brother,6,1338.92,887.94,450.98
NZ-ORD-826,2025-04-05,Wellington,Product-7,Electronics,TV,Samsung,5,1098.97,605.55,493.42
NZ-ORD-827,2025-04-06,Christchurch,Product-24,Electronics,Hardisk SDD,Kingston,9,1138.04,1028.59,109.45
NZ-ORD-828,2025-04-07,Christchurch,Product-10,Toys,Robot,Bandai,7,264.69,252.18,12.51
NZ-ORD-829,2025-04-08,Wellington,Product-1,Clothing,Pant,Puma,7,648.04,742.67,-94.63
NZ-ORD-830,2025-04-09,Wellington,Product-28,Clothing,Jacket,Nike,8,1589.53,1513.45,76.08
NZ-ORD-831,2025-04-10,Christchurch,Product-26,Toys,Doll,Lego,5,864.64,696.36,168.28
NZ-ORD-832,2025-04-11,Wellington,Product-19,Clothing,Shirt,Puma,8,1486.6,1018.66,467.94
NZ-ORD-833,2025-04-12,Auckland,Product-2,Home Decor,Vase,Midea,5,806.55,891.57,-85.02
NZ-ORD-834,2025-04-13,Wellington,Product-24,Toys,Puzzle,Gramedia,4,1012.02,1041.69,-29.67
NZ-ORD-835,2025-04-14,Auckland,Product-11,Toys,Doll,Barbie,4,1817.05,1523.26,293.79
NZ-ORD-836,2025-04-15,Hamilton,Product-8,Clothing,Pant,Puma,1,778.73,806.57,-27.84
NZ-ORD-837,2025-04-16,Hamilton,Product-13,Clothing,T-Shirt,Adidas,6,1962.13,1942.98,19.15
NZ-ORD-838,2025-04-17,Dunedin,Product-29,Clothing,T-Shirt,Puma,8,1381.54,1093.06,288.48
NZ-ORD-839,2025-04-18,Dunedin,Product-17,Electronics,CCTV,Toshiba,3,965.79,821.23,144.56
NZ-ORD-840,2025-04-19,Auckland,Product-9,Home Decor,Vase,IKEA,4,1175.26,921.58,253.68
NZ-ORD-841,2025-04-20,Christchurch,Product-16,Toys,Doll,Yin Mang,2,1828.81,1341.98,486.83
NZ-ORD-842,2025-04-21,Dunedin,Product-14,Home Decor,Vase,Yuzhei Wong,4,1160.45,1001.61,158.84
NZ-ORD-843,2025-04-22,Wellington,Product-20,Books,Comedy,Disney,10,1522.06,1426.67,95.39
NZ-ORD-844,2025-04-23,Wellington,Product-27,Toys,Doll,Hasbro,4,878.93,780.5,98.43
NZ-ORD-845,2025-04-24,Hamilton,Product-20,Home Decor,Window Blind,Brother,7,1384.09,1420.8,-36.71
NZ-ORD-846,2025-04-25,Christchurch,Product-30,Electronics,DVD Player,Toshiba,8,313.85,228.8,85.05
NZ-ORD-847,2025-04-26,Wellington,Product-7,Electronics,Hardisk SDD,Sandisk,8,330.99,69.17,261.82
NZ-ORD-848,2025-04-27,Wellington,Product-24,Books,Documentary,Warner Bros,3,702.59,419.6,282.99
NZ-ORD-849,2025-04-28,Hamilton,Product-27,Books,Romance,Warner Bros,4,1049.48,1054.9,-5.42
NZ-ORD-850,2025-04-29,Auckland,Product-22,Clothing,Jacket,Converse,3,1202.51,932.03,270.48
NZ-ORD-851,2025-04-30,Auckland,Product-21,Toys,Puzzle,Telltale,5,1009.76,612.95,396.81
NZ-ORD-852,2025-05-01,Dunedin,Product-18,Toys,Robot,Namco,1,1585.04,1200.49,384.55
NZ-ORD-853,2025-05-02,Hamilton,Product-2,Electronics,TV,Panasonic,9,846.12,910.91,-64.79
NZ-ORD-854,2025-05-03,Christchurch,Product-27,Toys,Puzzle,Hasbro,5,430.02,529.32,-99.3
NZ-ORD-855,2025-05-04,Auckland,Product-2,Electronics,Hardisk SDD,Toshiba,1,1708.98,1592.91,116.07
NZ-ORD-856,2025-05-05,Auckland,Product-12,Home Decor,Vinyl Paper,Seven,2,1714.99,1710.98,4.01
NZ-ORD-857,2025-05-06,Hamilton,Product-26,Books,Horror,Lionsgate,9,272.68,-85.23,357.91
NZ-ORD-858,2025-05-07,Wellington,Product-20,Home Decor,Window Blind,Rails,1,690.93,253.06,437.87
NZ-ORD-859,2025-05-08,Hamilton,Product-16,Toys,Puzzle,Hasbro,2,928.54,450.08,478.46
NZ-ORD-860,2025-05-09,Hamilton,Product-11,Books,Documentary,20th Century Fox,9,986.29,908.79,77.5
NZ-ORD-861,2025-05-10,Auckland,Product-3,Toys,Robot,Sega,5,1572.87,1334.77,238.1
NZ-ORD-862,2025-05-11,Christchurch,Product-13,Electronics,Hardisk SDD,Samsung,1,614.91,216.92,397.99
NZ-ORD-863,2025-05-12,Wellington,Product-2,Home Decor,Vinyl Paper,Seven,8,465,138.46,326.54
NZ-ORD-864,2025-05-13,Christchurch,Product-13,Clothing,Pant,Puma,4,977.5,508.91,468.59
NZ-ORD-865,2025-05-14,Dunedin,Product-12,Books,Horror,20th Century Fox,9,1579.95,1085.2,494.75
NZ-ORD-866,2025-05-15,Auckland,Product-8,Clothing,Shoe,Nike,8,991.7,586.76,404.94
NZ-ORD-867,2025-05-16,Christchurch,Product-17,Books,Horror,Warner Bros,7,1601.03,1314.44,286.59
NZ-ORD-868,2025-05-17,Dunedin,Product-1,Books,Cartoon,Pixar,2,660.85,240.24,420.61
NZ-ORD-869,2025-05-18,Hamilton,Product-6,Toys,Robot,Konami,7,1672.11,1761.1,-88.99
NZ-ORD-870,2025-05-19,Wellington,Product-26,Home Decor,Curtain,Kels,7,1986.1,1824.77,161.33
NZ-ORD-871,2025-05-20,Auckland,Product-27,Electronics,CCTV,Sony,2,41.68,-368.82,410.5
NZ-ORD-872,2025-05-21,Christchurch,Product-23,Clothing,Shoe,Adidas,9,261.53,32.34,229.19
NZ-ORD-873,2025-05-22,Dunedin,Product-9,Clothing,Shirt,Puma,9,345.07,395.42,-50.35
NZ-ORD-874,2025-05-23,Wellington,Product-13,Home Decor,Vase,Foshan,4,1840.76,1764.86,75.9
NZ-ORD-875,2025-05-24,Wellington,Product-29,Books,Horror,Lionsgate,9,1475.66,1209.87,265.79
NZ-ORD-876,2025-05-25,Auckland,Product-5,Toys,Board Game,Marvel,5,1762.19,1739.32,22.87
NZ-ORD-877,2025-05-26,Hamilton,Product-30,Electronics,TV,Xiaomi,4,410.81,348.67,62.14
NZ-ORD-878,2025-05-27,Dunedin,Product-4,Home Decor,Vinyl Paper,Joyko,1,155.42,-156.84,312.26
NZ-ORD-879,2025-05-28,Dunedin,Product-9,Electronics,TV,Sony,10,1060.85,746.41,314.44
NZ-ORD-880,2025-05-29,Auckland,Product-12,Home Decor,Curtain,IKEA,7,1494.86,1426.15,68.71
NZ-ORD-881,2025-05-30,Wellington,Product-30,Books,Comedy,Lionsgate,5,835.61,570.76,264.85
NZ-ORD-882,2025-05-31,Auckland,Product-20,Clothing,Shoe,New Balance,10,917.93,774.72,143.21
NZ-ORD-883,2025-06-01,Christchurch,Product-16,Clothing,Jacket,Puma,1,413.28,197.26,216.02
NZ-ORD-884,2025-06-02,Auckland,Product-27,Books,Horror,Lionsgate,3,134.76,-127.59,262.35
NZ-ORD-885,2025-06-03,Christchurch,Product-7,Clothing,Pant,Nike,2,1600.91,1688.21,-87.3
NZ-ORD-886,2025-06-04,Auckland,Product-22,Electronics,CCTV,Samsung,8,1420.1,1373.06,47.04
NZ-ORD-887,2025-06-05,Auckland,Product-24,Electronics,CCTV,Toshiba,4,788.33,407.32,381.01
NZ-ORD-888,2025-06-06,Christchurch,Product-1,Books,Comedy,Warner Bros,9,363.4,326.95,36.45
NZ-ORD-889,2025-06-07,Hamilton,Product-20,Books,Cartoon,Nickelodeon,1,1082.71,765.3,317.41
NZ-ORD-890,2025-06-08,Christchurch,Product-8,Toys,Puzzle,Hasbro,4,1434.9,1514.59,-79.69
NZ-ORD-891,2025-06-09,Christchurch,Product-17,Toys,Card Game,Marvel,2,302.14,287.99,14.15
NZ-ORD-892,2025-06-10,Auckland,Product-27,Books,Comedy,20th Century Fox,4,436.57,271.44,165.13
NZ-ORD-893,2025-06-11,Auckland,Product-24,Clothing,Shoe,Nike,6,1434.79,1128.09,306.7
NZ-ORD-894,2025-06-12,Auckland,Product-16,Electronics,CCTV,Samsung,8,600.51,172.76,427.75
NZ-ORD-895,2025-06-13,Christchurch,Product-4,Home Decor,Miniature Statue,Oates,4,929,967.67,-38.67
NZ-ORD-896,2025-06-14,Wellington,Product-5,Clothing,T-Shirt,Converse,2,877.27,670.2,207.07
NZ-ORD-897,2025-06-15,Hamilton,Product-4,Clothing,T-Shirt,New Balance,3,1329.77,1226.65,103.12
NZ-ORD-898,2025-06-16,Auckland,Product-26,Clothing,Pant,Nike,1,1158.82,1003.2,155.62
NZ-ORD-899,2025-06-17,Hamilton,Product-29,Home Decor,Vase,Foshan,7,1252.75,1223.61,29.14
NZ-ORD-900,2025-06-18,Hamilton,Product-12,Books,Romance,20th Century Fox,8,90.85,-209.99,300.84
NZ-ORD-901,2025-06-19,Auckland,Product-30,Clothing,Shirt,New Balance,4,1903.77,1770.32,133.45
NZ-ORD-902,2025-06-20,Wellington,Product-23,Electronics,Mobile Phone,Apple,1,44.78,-181.01,225.79
NZ-ORD-903,2025-06-21,Auckland,Product-14,Toys,Puzzle,Marvel,7,953.23,1004.57,-51.34
NZ-ORD-904,2025-06-22,Wellington,Product-23,Home Decor,Curtain,IKEA,2,1950.07,1681.23,268.84
NZ-ORD-905,2025-06-23,Hamilton,Product-10,Clothing,Pant,Converse,9,1816.57,1690.31,126.26
NZ-ORD-906,2025-06-24,Hamilton,Product-19,Toys,Robot,Sega,7,1164.6,1059.85,104.75
NZ-ORD-907,2025-06-25,Christchurch,Product-27,Clothing,Shoe,Adidas,2,1368.06,963.38,404.68
NZ-ORD-908,2025-06-26,Dunedin,Product-17,Clothing,Shirt,Nike,9,891.78,585.65,306.13
NZ-ORD-909,2025-06-27,Hamilton,Product-23,Toys,Card Game,Telltale,3,490.56,300.89,189.67
NZ-ORD-910,2025-06-28,Christchurch,Product-7,Toys,Doll,Yin Mang,2,571.97,520.2,51.77
NZ-ORD-911,2025-06-29,Wellington,Product-11,Electronics,Mobile Phone,Apple,8,678.92,498.13,180.79
NZ-ORD-912,2025-06-30,Wellington,Product-21,Electronics,CCTV,Xiaomi,3,1476.37,1193.45,282.92
NZ-ORD-913,2025-07-01,Auckland,Product-23,Books,Romance,Warner Bros,9,778.62,837.16,-58.54
NZ-ORD-914,2025-07-02,Wellington,Product-4,Home Decor,Window Blind,Bardy,1,373.92,442.26,-68.34
NZ-ORD-915,2025-07-03,Dunedin,Product-7,Books,Horror,Warner Bros,7,1387.97,1434.74,-46.77
NZ-ORD-916,2025-07-04,Dunedin,Product-21,Electronics,DVD Player,Sony,6,738.69,620.89,117.8
NZ-ORD-917,2025-07-05,Dunedin,Product-21,Books,Horror,Universal,10,1291.54,861.14,430.4
NZ-ORD-918,2025-07-06,Wellington,Product-9,Home Decor,Vase,Midea,1,1540.75,1309.52,231.23
NZ-ORD-919,2025-07-07,Auckland,Product-16,Clothing,Shirt,Nike,8,891.4,951.86,-60.46
NZ-ORD-920,2025-07-08,Hamilton,Product-16,Books,Cartoon,Warner Bros,9,971.91,631.41,340.5
NZ-ORD-921,2025-07-09,Christchurch,Product-17,Electronics,DVD Player,Panasonic,9,648.73,703.23,-54.5
NZ-ORD-922,2025-07-10,Hamilton,Product-27,Books,Documentary,Discovery,8,1030.61,869.55,161.06
NZ-ORD-923,2025-07-11,Hamilton,Product-17,Toys,Robot,Bandai,8,942.78,1011.02,-68.24
NZ-ORD-924,2025-07-12,Hamilton,Product-30,Home Decor,Vinyl Paper,Seven,4,122.25,133.68,-11.43
NZ-ORD-925,2025-07-13,Dunedin,Product-22,Electronics,TV,Toshiba,7,851.36,809.92,41.44
NZ-ORD-926,2025-07-14,Auckland,Product-27,Home Decor,Window Blind,Brother,2,127.34,49.54,77.8
NZ-ORD-927,2025-07-15,Dunedin,Product-19,Toys,Robot,Sega,1,408.59,20.21,388.38
NZ-ORD-928,2025-07-16,Auckland,Product-8,Electronics,Hardisk SDD,Kingston,5,1596.23,1646.73,-50.5
NZ-ORD-929,2025-07-17,Dunedin,Product-12,Electronics,DVD Player,Sony,2,1434.88,1276.14,158.74
NZ-ORD-930,2025-07-18,Christchurch,Product-7,Clothing,Shoe,Adidas,8,328.49,5.56,322.93
NZ-ORD-931,2025-07-19,Auckland,Product-29,Toys,Doll,Hasbro,8,199.84,216.19,-16.35
NZ-ORD-932,2025-07-20,Hamilton,Product-29,Home Decor,Miniature Statue,Holmes Brok,8,115.25,-195.65,310.9
NZ-ORD-933,2025-07-21,Dunedin,Product-24,Home Decor,Window Blind,IKEA,6,1541.1,1561.3,-20.2
NZ-ORD-934,2025-07-22,Hamilton,Product-7,Toys,Card Game,Dungeons,1,378.41,31.67,346.74
NZ-ORD-935,2025-07-23,Auckland,Product-6,Home Decor,Curtain,Rails,6,385.35,111.34,274.01
NZ-ORD-936,2025-07-24,Dunedin,Product-22,Home Decor,Vase,Midea,3,780.97,369.54,411.43
NZ-ORD-937,2025-07-25,Christchurch,Product-7,Electronics,Hardisk SDD,Kingston,6,624.51,545.65,78.86
NZ-ORD-938,2025-07-26,Christchurch,Product-16,Toys,Card Game,Century,4,1016.04,1081.91,-65.87
NZ-ORD-939,2025-07-27,Dunedin,Product-20,Toys,Card Game,Marvel,6,1110.94,1113.01,-2.07
NZ-ORD-940,2025-07-28,Dunedin,Product-15,Toys,Puzzle,Marvel,10,67.8,-201.03,268.83
NZ-ORD-941,2025-07-29,Auckland,Product-26,Electronics,TV,Toshiba,7,837.81,574.52,263.29
NZ-ORD-942,2025-07-30,Christchurch,Product-11,Home Decor,Vinyl Paper,Joyko,9,654.26,500.58,153.68
NZ-ORD-943,2025-07-31,Dunedin,Product-27,Toys,Board Game,Marvel,8,1124.89,1201.5,-76.61
NZ-ORD-944,2025-08-01,Christchurch,Product-24,Electronics,Mobile Phone,Huawei,3,1528.32,1545.99,-17.67
NZ-ORD-945,2025-08-02,Wellington,Product-12,Home Decor,Vase,Zhongwei,1,783.86,682.13,101.73
NZ-ORD-946,2025-08-03,Wellington,Product-10,Electronics,CCTV,Samsung,7,1357.93,939.14,418.79
NZ-ORD-947,2025-08-04,Auckland,Product-20,Electronics,Mobile Phone,Apple,2,1145.02,1238.97,-93.95
NZ-ORD-948,2025-08-05,Auckland,Product-16,Home Decor,Vinyl Paper,Seiko,3,51.36,-94.57,145.93
NZ-ORD-949,2025-08-06,Auckland,Product-4,Toys,Doll,Hasbro,7,630.57,263.82,366.75
NZ-ORD-950,2025-08-07,Wellington,Product-16,Books,Cartoon,Warner Bros,5,1736.13,1820.66,-84.53
NZ-ORD-951,2025-08-08,Christchurch,Product-14,Toys,Robot,Bandai,1,769.66,640.99,128.67
NZ-ORD-952,2025-08-09,Christchurch,Product-10,Books,Cartoon,Dreamworks,5,975.12,654.94,320.18
NZ-ORD-953,2025-08-10,Christchurch,Product-17,Electronics,TV,Sony,3,1515.49,1508.99,6.5
NZ-ORD-954,2025-08-11,Wellington,Product-11,Clothing,Jacket,New Balance,10,1241.13,908.54,332.59
NZ-ORD-955,2025-08-12,Dunedin,Product-15,Toys,Board Game,Telltale,6,1449.58,1163.88,285.7
NZ-ORD-956,2025-08-13,Auckland,Product-18,Home Decor,Vase,Zhongwei,6,1955.66,1680.47,275.19
NZ-ORD-957,2025-08-14,Hamilton,Product-10,Home Decor,Vinyl Paper,Seiko,9,1365.36,1139.68,225.68
NZ-ORD-958,2025-08-15,Hamilton,Product-5,Books,Romance,Warner Bros,9,1464.39,1222.19,242.2
NZ-ORD-959,2025-08-16,Dunedin,Product-29,Home Decor,Miniature Statue,Oates,1,1462.57,1358.87,103.7
